id,category,store,2023-07-30,2023-08-15,2023-08-28,2023-09-09,2023-09-24
74090,GPU,Setec,31999.0,31999.0,31999.0,31999.0,31999.0
74091,GPU,Setec,33999.0,33999.0,33999.0,33999.0,33999.0
74092,GPU,Setec,33999.0,33999.0,33999.0,33999.0,33999.0
74093,GPU,Setec,33999.0,33999.0,33999.0,33999.0,33999.0
74094,GPU,Setec,31499.0,31499.0,31499.0,31499.0,31499.0
74095,GPU,Setec,34999.0,34999.0,34999.0,34999.0,34999.0
74096,GPU,Setec,32999.0,32999.0,32999.0,32999.0,35999.0
74097,GPU,Setec,34999.0,34999.0,34999.0,34999.0,34999.0
74098,GPU,Setec,40999.0,40999.0,40999.0,40999.0,40999.0
74099,GPU,Setec,45999.0,45999.0,45999.0,45999.0,45999.0
74100,GPU,Setec,47699.0,47699.0,47699.0,47699.0,47699.0
74101,GPU,Setec,47999.0,47999.0,47999.0,47999.0,47999.0
74102,GPU,Setec,47999.0,47999.0,47999.0,47999.0,47999.0
74103,GPU,Setec,52999.0,52999.0,52999.0,52999.0,52999.0
74104,GPU,Setec,63999.0,63999.0,63999.0,63999.0,63999.0
74105,GPU,Setec,59999.0,59999.0,59999.0,59999.0,59999.0
74106,GPU,Setec,64599.0,64599.0,64599.0,64599.0,64599.0
74107,GPU,Setec,68999.0,68999.0,68999.0,68999.0,68999.0
74108,GPU,Setec,68999.0,68999.0,68999.0,68999.0,68999.0
74109,GPU,Setec,69999.0,69999.0,69999.0,69999.0,69999.0
74110,GPU,Setec,74999.0,74999.0,74999.0,74999.0,74999.0
74111,GPU,Setec,79999.0,79999.0,79999.0,79999.0,79999.0
74112,GPU,Setec,98999.0,98999.0,98999.0,98999.0,98999.0
74113,GPU,Setec,99999.0,99999.0,99999.0,99999.0,99999.0
74114,GPU,Setec,134999.0,134999.0,134999.0,134999.0,134999.0
74115,GPU,Setec,139999.0,139999.0,139999.0,139999.0,139999.0
74116,GPU,Setec,147999.0,147999.0,147999.0,147999.0,147999.0
74117,CPU,Setec,2649.0,2649.0,2649.0,2649.0,2649.0
74118,CPU,Setec,4199.0,4199.0,4199.0,4199.0,4199.0
74119,CPU,Setec,4499.0,4499.0,4499.0,4499.0,4499.0
74120,CPU,Setec,5199.0,5199.0,5199.0,5199.0,5199.0
74121,CPU,Setec,6599.0,6599.0,6599.0,6599.0,6599.0
74122,CPU,Setec,6999.0,6999.0,6999.0,6999.0,6999.0
74123,CPU,Setec,6999.0,6799.0,6799.0,6799.0,6799.0
74124,CPU,Setec,7999.0,7999.0,7999.0,7999.0,7999.0
74125,CPU,Setec,8499.0,8499.0,8499.0,8499.0,8499.0
74126,CPU,Setec,8499.0,8499.0,8499.0,8499.0,8499.0
74127,CPU,Setec,8999.0,8999.0,8999.0,8499.0,8499.0
74128,CPU,Setec,9199.0,9199.0,9199.0,9199.0,9199.0
74129,CPU,Setec,10499.0,10499.0,10499.0,10499.0,10499.0
74130,CPU,Setec,9999.0,9999.0,9999.0,9999.0,9999.0
74131,CPU,Setec,10999.0,10499.0,10499.0,10499.0,10499.0
74132,CPU,Setec,11999.0,11999.0,11999.0,11999.0,11999.0
74133,CPU,Setec,12799.0,12499.0,12499.0,11999.0,11999.0
74134,CPU,Setec,12999.0,12999.0,12999.0,12499.0,12499.0
74135,CPU,Setec,13199.0,12999.0,12999.0,12999.0,12999.0
74136,CPU,Setec,14499.0,14499.0,14999.0,14999.0,14999.0
74137,CPU,Setec,14999.0,14499.0,13999.0,13999.0,13999.0
74138,CPU,Setec,15999.0,15999.0,15999.0,15999.0,15999.0
74139,CPU,Setec,15999.0,15999.0,15999.0,15999.0,15999.0
74140,CPU,Setec,17999.0,17999.0,17999.0,17999.0,17999.0
74141,CPU,Setec,20999.0,20999.0,20999.0,20999.0,20999.0
74142,CPU,Setec,21499.0,21499.0,21499.0,21499.0,21499.0
74143,CPU,Setec,21999.0,21999.0,21999.0,21999.0,21999.0
74144,CPU,Setec,22999.0,22999.0,27999.0,27999.0,27999.0
74145,CPU,Setec,23999.0,23999.0,23999.0,23999.0,23999.0
74146,CPU,Setec,26999.0,26999.0,26999.0,26999.0,25999.0
74147,CPU,Setec,27999.0,27999.0,27999.0,27999.0,27999.0
74148,CPU,Setec,28999.0,28999.0,27999.0,27999.0,27999.0
74149,CPU,Setec,29999.0,29999.0,28999.0,28999.0,28999.0
74150,CPU,Setec,29999.0,29999.0,29999.0,29999.0,29999.0
74151,CPU,Setec,33999.0,33999.0,33999.0,33999.0,33999.0
74152,CPU,Setec,33999.0,33999.0,33999.0,33999.0,33999.0
74153,CPU,Setec,37999.0,37999.0,37999.0,37999.0,37999.0
74154,CPU,Setec,39999.0,39999.0,39999.0,39999.0,39999.0
74155,CPU,Setec,39999.0,39999.0,39999.0,39999.0,39999.0
74156,CPU,Setec,39999.0,39999.0,39999.0,39999.0,39999.0
74157,CPU,Setec,51999.0,51999.0,51999.0,48999.0,48999.0
74158,AC,Setec,1799.0,1799.0,1799.0,1799.0,1799.0
74159,AC,Setec,1999.0,1999.0,1999.0,1999.0,1999.0
74160,AC,Setec,1999.0,1999.0,1999.0,1999.0,1999.0
74161,AC,Setec,19999.0,19999.0,19999.0,19999.0,19999.0
74163,AC,Setec,21499.0,21499.0,21499.0,21499.0,21499.0
74164,AC,Setec,21999.0,21999.0,21999.0,21999.0,21999.0
74165,AC,Setec,24999.0,24999.0,24999.0,24999.0,24999.0
74167,AC,Setec,25999.0,25999.0,25999.0,25999.0,25999.0
74168,AC,Setec,23999.0,23999.0,23999.0,23999.0,23999.0
74169,AC,Setec,27999.0,27999.0,27999.0,27999.0,27999.0
74170,AC,Setec,31999.0,31999.0,31999.0,31999.0,31999.0
74171,AC,Setec,29999.0,29999.0,29999.0,29999.0,29999.0
74173,AC,Setec,29999.0,29999.0,29999.0,29999.0,29999.0
74174,AC,Setec,33999.0,33999.0,33999.0,33999.0,33999.0
74175,AC,Setec,25999.0,25999.0,25999.0,25999.0,25999.0
74177,AC,Setec,32999.0,32999.0,32999.0,32999.0,32999.0
74178,AC,Setec,35999.0,35999.0,35999.0,35999.0,35999.0
74179,AC,Setec,26999.0,26999.0,26999.0,26999.0,26999.0
74180,AC,Setec,27999.0,27999.0,27999.0,27999.0,27999.0
74182,AC,Setec,29999.0,29999.0,29999.0,29999.0,29999.0
74183,AC,Setec,27999.0,27999.0,27999.0,27999.0,27999.0
74184,AC,Setec,28999.0,28999.0,28999.0,28999.0,28999.0
74185,AC,Setec,30999.0,30999.0,30999.0,30999.0,30999.0
74186,AC,Setec,29999.0,29999.0,29999.0,29999.0,29999.0
74187,AC,Setec,32999.0,32999.0,32999.0,32999.0,32999.0
74188,AC,Setec,37999.0,37999.0,37999.0,37999.0,37999.0
74189,AC,Setec,33999.0,33999.0,33999.0,33999.0,33999.0
74190,AC,Setec,34999.0,34999.0,34999.0,34999.0,34999.0
74191,AC,Setec,35999.0,35999.0,35999.0,35999.0,35999.0
74192,AC,Setec,34999.0,34999.0,34999.0,34999.0,34999.0
74193,AC,Setec,34999.0,34999.0,34999.0,34999.0,34999.0
74194,AC,Setec,36999.0,36999.0,36999.0,36999.0,36999.0
74195,AC,Setec,38999.0,38999.0,38999.0,38999.0,38999.0
74196,AC,Setec,35999.0,35999.0,35999.0,35999.0,35999.0
74197,AC,Setec,36999.0,36999.0,36999.0,36999.0,36999.0
74198,AC,Setec,44999.0,44999.0,44999.0,44999.0,44999.0
74199,AC,Setec,49999.0,49999.0,49999.0,49999.0,49999.0
74200,AC,Setec,37999.0,37999.0,37999.0,37999.0,37999.0
74201,AC,Setec,44999.0,44999.0,44999.0,44999.0,44999.0
74202,AC,Setec,38999.0,38999.0,38999.0,38999.0,38999.0
74203,AC,Setec,39999.0,39999.0,39999.0,39999.0,39999.0
74204,AC,Setec,42999.0,42999.0,42999.0,42999.0,42999.0
74205,AC,Setec,45999.0,45999.0,45999.0,45999.0,45999.0
74206,AC,Setec,44990.0,44990.0,44990.0,44990.0,44990.0
74208,AC,Setec,43999.0,43999.0,43999.0,43999.0,43999.0
74209,AC,Setec,49999.0,49999.0,49999.0,49999.0,49999.0
74210,AC,Setec,52999.0,52999.0,52999.0,52999.0,52999.0
74211,AC,Setec,59999.0,59999.0,59999.0,59999.0,59999.0
74212,AC,Setec,54999.0,54999.0,54999.0,54999.0,54999.0
74213,AC,Setec,54999.0,54999.0,54999.0,54999.0,54999.0
74214,AC,Setec,55999.0,55999.0,55999.0,55999.0,55999.0
74215,AC,Setec,47999.0,47999.0,47999.0,47999.0,47999.0
74216,AC,Setec,44999.0,44999.0,44999.0,44999.0,44999.0
74217,AC,Setec,54999.0,54999.0,54999.0,54999.0,54999.0
74218,AC,Setec,46999.0,46999.0,46999.0,46999.0,46999.0
74219,AC,Setec,48499.0,48499.0,48499.0,48499.0,48499.0
74220,AC,Setec,47999.0,47999.0,47999.0,47999.0,47999.0
74221,AC,Setec,49999.0,49999.0,49999.0,49999.0,49999.0
74222,AC,Setec,49999.0,49999.0,49999.0,49999.0,49999.0
74223,AC,Setec,57999.0,57999.0,57999.0,57999.0,57999.0
74224,AC,Setec,53999.0,53999.0,53999.0,53999.0,53999.0
74225,AC,Setec,51999.0,51999.0,51999.0,51999.0,51999.0
74226,AC,Setec,54999.0,54999.0,54999.0,54999.0,54999.0
74227,AC,Setec,53999.0,53999.0,53999.0,53999.0,53999.0
74228,AC,Setec,59999.0,59999.0,59999.0,59999.0,59999.0
74229,AC,Setec,54999.0,54999.0,54999.0,54999.0,54999.0
74230,AC,Setec,54999.0,54999.0,54999.0,54999.0,54999.0
74231,AC,Setec,55999.0,55999.0,55999.0,55999.0,55999.0
74232,AC,Setec,58999.0,58999.0,58999.0,58999.0,58999.0
74233,AC,Setec,56999.0,56999.0,56999.0,56999.0,56999.0
74234,AC,Setec,59999.0,59999.0,59999.0,59999.0,59999.0
74235,AC,Setec,57999.0,57999.0,57999.0,57999.0,57999.0
74236,AC,Setec,61999.0,61999.0,61999.0,61999.0,61999.0
74237,AC,Setec,62499.0,62499.0,62499.0,62499.0,62499.0
74238,AC,Setec,62999.0,62999.0,62999.0,62999.0,62999.0
74239,AC,Setec,69999.0,69999.0,69999.0,69999.0,69999.0
74240,AC,Setec,79999.0,79999.0,79999.0,79999.0,79999.0
74241,AC,Setec,69999.0,69999.0,69999.0,69999.0,69999.0
74242,AC,Setec,64999.0,64999.0,64999.0,64999.0,64999.0
74243,AC,Setec,69999.0,69999.0,69999.0,69999.0,69999.0
74244,AC,Setec,71999.0,71999.0,71999.0,71999.0,71999.0
74245,AC,Setec,79999.0,79999.0,79999.0,79999.0,79999.0
74246,AC,Setec,70999.0,70999.0,70999.0,70999.0,70999.0
74247,AC,Setec,70999.0,70999.0,70999.0,70999.0,70999.0
74248,AC,Setec,72999.0,72999.0,72999.0,72999.0,72999.0
74249,AC,Setec,71999.0,71999.0,71999.0,71999.0,71999.0
74250,AC,Setec,78999.0,78999.0,78999.0,78999.0,78999.0
74251,AC,Setec,78999.0,78999.0,78999.0,78999.0,78999.0
74252,AC,Setec,82999.0,82999.0,82999.0,82999.0,82999.0
74253,AC,Setec,99999.0,99999.0,99999.0,99999.0,99999.0
74254,AC,Setec,105999.0,105999.0,105999.0,105999.0,105999.0
74255,AC,Setec,119999.0,119999.0,119999.0,119999.0,119999.0
74256,FRIDGE,Setec,3999.0,3999.0,3999.0,3999.0,3999.0
74257,FRIDGE,Setec,7999.0,7999.0,7999.0,7999.0,7999.0
74258,FRIDGE,Setec,8999.0,8999.0,8999.0,8999.0,8999.0
74259,FRIDGE,Setec,8499.0,8499.0,8499.0,8499.0,8499.0
74260,FRIDGE,Setec,9999.0,9999.0,9999.0,9999.0,9999.0
74261,FRIDGE,Setec,9999.0,9999.0,9999.0,9999.0,9999.0
74262,FRIDGE,Setec,10999.0,10999.0,10999.0,10999.0,10999.0
74264,FRIDGE,Setec,12999.0,12999.0,12999.0,12999.0,12999.0
74265,FRIDGE,Setec,13999.0,13999.0,13999.0,13999.0,13999.0
74267,FRIDGE,Setec,14999.0,14999.0,14999.0,14999.0,14999.0
74268,FRIDGE,Setec,13999.0,13999.0,13999.0,13999.0,13999.0
74269,FRIDGE,Setec,16999.0,16999.0,16999.0,16999.0,16999.0
74272,FRIDGE,Setec,14999.0,14999.0,14999.0,14999.0,14999.0
74273,FRIDGE,Setec,13999.0,13999.0,13999.0,13999.0,13999.0
74274,FRIDGE,Setec,14999.0,14999.0,14999.0,14999.0,14999.0
74275,FRIDGE,Setec,16999.0,16999.0,16999.0,16999.0,16999.0
74277,FRIDGE,Setec,14999.0,14999.0,14999.0,14999.0,14999.0
74279,FRIDGE,Setec,17999.0,17999.0,17999.0,17999.0,17999.0
74280,FRIDGE,Setec,15999.0,15999.0,15999.0,15999.0,15999.0
74281,FRIDGE,Setec,18999.0,18999.0,18999.0,18999.0,18999.0
74282,FRIDGE,Setec,16499.0,16499.0,16499.0,16499.0,16499.0
74284,FRIDGE,Setec,21999.0,21999.0,21999.0,21999.0,21999.0
74285,FRIDGE,Setec,19499.0,19499.0,19499.0,19499.0,19499.0
74287,FRIDGE,Setec,22999.0,22999.0,22999.0,22999.0,22999.0
74288,FRIDGE,Setec,19999.0,19999.0,19999.0,19999.0,19999.0
74289,FRIDGE,Setec,18999.0,18999.0,18999.0,18999.0,18999.0
74290,FRIDGE,Setec,19999.0,19999.0,19999.0,19999.0,19999.0
74291,FRIDGE,Setec,19999.0,19999.0,19999.0,19999.0,19999.0
74292,FRIDGE,Setec,21999.0,21999.0,21999.0,21999.0,21999.0
74293,FRIDGE,Setec,22999.0,22999.0,22999.0,22999.0,22999.0
74294,FRIDGE,Setec,21999.0,21999.0,21999.0,21999.0,21999.0
74296,FRIDGE,Setec,23999.0,23999.0,23999.0,23999.0,23999.0
74297,FRIDGE,Setec,24999.0,24999.0,24999.0,24999.0,24999.0
74298,FRIDGE,Setec,28999.0,28999.0,28999.0,28999.0,28999.0
74299,FRIDGE,Setec,23490.0,23490.0,23490.0,23490.0,23490.0
74300,FRIDGE,Setec,24999.0,24999.0,24999.0,24999.0,24999.0
74301,FRIDGE,Setec,24999.0,24999.0,24999.0,24999.0,24999.0
74302,FRIDGE,Setec,33999.0,33999.0,33999.0,33999.0,33999.0
74303,FRIDGE,Setec,31999.0,31999.0,31999.0,31999.0,31999.0
74304,FRIDGE,Setec,25999.0,25999.0,25999.0,25999.0,25999.0
74305,FRIDGE,Setec,30999.0,30999.0,30999.0,30999.0,30999.0
74306,FRIDGE,Setec,30999.0,30999.0,30999.0,30999.0,30999.0
74307,FRIDGE,Setec,27999.0,27999.0,27999.0,27999.0,27999.0
74308,FRIDGE,Setec,32999.0,32999.0,32999.0,32999.0,32999.0
74309,FRIDGE,Setec,32999.0,32999.0,32999.0,32999.0,32999.0
74310,FRIDGE,Setec,26999.0,26999.0,26999.0,26999.0,26999.0
74311,FRIDGE,Setec,26999.0,26999.0,26999.0,26999.0,26999.0
74312,FRIDGE,Setec,31999.0,31999.0,31999.0,31999.0,31999.0
74313,FRIDGE,Setec,33999.0,33999.0,33999.0,33999.0,33999.0
74314,FRIDGE,Setec,29999.0,29999.0,29999.0,29999.0,29999.0
74315,FRIDGE,Setec,28999.0,28999.0,28999.0,28999.0,28999.0
74316,FRIDGE,Setec,32999.0,32999.0,32999.0,32999.0,32999.0
74317,FRIDGE,Setec,34999.0,34999.0,34999.0,34999.0,34999.0
74318,FRIDGE,Setec,28999.0,28999.0,28999.0,28999.0,28999.0
74319,FRIDGE,Setec,30999.0,30999.0,30999.0,30999.0,30999.0
74320,FRIDGE,Setec,30999.0,30999.0,30999.0,30999.0,30999.0
74321,FRIDGE,Setec,36999.0,36999.0,36999.0,36999.0,36999.0
74322,FRIDGE,Setec,33999.0,33999.0,33999.0,33999.0,33999.0
74324,FRIDGE,Setec,28999.0,28999.0,28999.0,28999.0,28999.0
74325,FRIDGE,Setec,34999.0,34999.0,34999.0,34999.0,34999.0
74326,FRIDGE,Setec,35999.0,35999.0,35999.0,35999.0,35999.0
74327,FRIDGE,Setec,29999.0,29999.0,29999.0,29999.0,29999.0
74330,FRIDGE,Setec,37999.0,37999.0,37999.0,37999.0,37999.0
74331,FRIDGE,Setec,42999.0,42999.0,42999.0,42999.0,42999.0
74332,FRIDGE,Setec,35999.0,35999.0,35999.0,35999.0,35999.0
74333,FRIDGE,Setec,35999.0,35999.0,35999.0,35999.0,35999.0
74334,FRIDGE,Setec,35999.0,35999.0,35999.0,35999.0,35999.0
74335,FRIDGE,Setec,32999.0,32999.0,32999.0,32999.0,32999.0
74336,FRIDGE,Setec,37999.0,37999.0,37999.0,37999.0,37999.0
74337,FRIDGE,Setec,37999.0,37999.0,37999.0,37999.0,37999.0
74339,FRIDGE,Setec,36999.0,36999.0,36999.0,36999.0,36999.0
74340,FRIDGE,Setec,40999.0,40999.0,40999.0,40999.0,40999.0
74341,FRIDGE,Setec,34999.0,34999.0,34999.0,34999.0,34999.0
74342,FRIDGE,Setec,35999.0,35999.0,35999.0,35999.0,35999.0
74344,FRIDGE,Setec,39999.0,39999.0,39999.0,39999.0,39999.0
74345,FRIDGE,Setec,34999.0,34999.0,34999.0,34999.0,34999.0
74346,FRIDGE,Setec,49999.0,49999.0,49999.0,49999.0,49999.0
74347,FRIDGE,Setec,42999.0,42999.0,42999.0,42999.0,42999.0
74348,FRIDGE,Setec,42499.0,42499.0,42499.0,42499.0,42499.0
74349,FRIDGE,Setec,43999.0,43999.0,43999.0,43999.0,43999.0
74350,FRIDGE,Setec,45999.0,45999.0,45999.0,45999.0,45999.0
74351,FRIDGE,Setec,45999.0,45999.0,45999.0,45999.0,45999.0
74352,FRIDGE,Setec,45499.0,45499.0,45499.0,45499.0,45499.0
74354,FRIDGE,Setec,42999.0,42999.0,42999.0,42999.0,42999.0
74355,FRIDGE,Setec,42999.0,42999.0,42999.0,42999.0,42999.0
74356,FRIDGE,Setec,45999.0,45999.0,45999.0,45999.0,45999.0
74357,FRIDGE,Setec,44999.0,44999.0,44999.0,44999.0,44999.0
74358,FRIDGE,Setec,44999.0,44999.0,44999.0,44999.0,44999.0
74359,FRIDGE,Setec,42999.0,42999.0,42999.0,42999.0,42999.0
74360,FRIDGE,Setec,45999.0,45999.0,45999.0,45999.0,45999.0
74361,FRIDGE,Setec,49999.0,49999.0,49999.0,49999.0,49999.0
74362,FRIDGE,Setec,44999.0,44999.0,44999.0,44999.0,44999.0
74363,FRIDGE,Setec,44999.0,44999.0,44999.0,44999.0,44999.0
74364,FRIDGE,Setec,49999.0,49999.0,49999.0,49999.0,49999.0
74365,FRIDGE,Setec,54999.0,54999.0,54999.0,54999.0,54999.0
74366,FRIDGE,Setec,53999.0,53999.0,53999.0,53999.0,53999.0
74367,FRIDGE,Setec,48499.0,48499.0,48499.0,48499.0,48499.0
74368,FRIDGE,Setec,49999.0,49999.0,49999.0,49999.0,49999.0
74369,FRIDGE,Setec,54999.0,54999.0,54999.0,54999.0,54999.0
74370,FRIDGE,Setec,52999.0,52999.0,52999.0,52999.0,52999.0
74371,FRIDGE,Setec,50999.0,50999.0,50999.0,50999.0,50999.0
74372,FRIDGE,Setec,49999.0,49999.0,49999.0,49999.0,49999.0
74373,FRIDGE,Setec,50999.0,50999.0,50999.0,50999.0,50999.0
74374,FRIDGE,Setec,59999.0,59999.0,59999.0,59999.0,59999.0
74375,FRIDGE,Setec,54999.0,54999.0,54999.0,54999.0,54999.0
74376,FRIDGE,Setec,52999.0,52999.0,52999.0,52999.0,52999.0
74377,FRIDGE,Setec,52999.0,52999.0,52999.0,52999.0,52999.0
74378,FRIDGE,Setec,52999.0,52999.0,52999.0,52999.0,52999.0
74379,FRIDGE,Setec,52999.0,52999.0,52999.0,52999.0,52999.0
74380,FRIDGE,Setec,59999.0,59999.0,59999.0,59999.0,59999.0
74381,FRIDGE,Setec,54999.0,54999.0,54999.0,54999.0,54999.0
74382,FRIDGE,Setec,54999.0,54999.0,54999.0,54999.0,54999.0
74383,FRIDGE,Setec,74999.0,74999.0,74999.0,74999.0,74999.0
74384,FRIDGE,Setec,56999.0,56999.0,56999.0,56999.0,56999.0
74385,FRIDGE,Setec,56999.0,56999.0,56999.0,56999.0,56999.0
74386,FRIDGE,Setec,59999.0,59999.0,59999.0,59999.0,59999.0
74388,FRIDGE,Setec,69999.0,69999.0,69999.0,69999.0,69999.0
74389,FRIDGE,Setec,62999.0,62999.0,62999.0,62999.0,62999.0
74390,FRIDGE,Setec,68999.0,68999.0,68999.0,68999.0,68999.0
74391,FRIDGE,Setec,69999.0,69999.0,69999.0,69999.0,69999.0
74392,FRIDGE,Setec,69999.0,69999.0,69999.0,69999.0,69999.0
74393,FRIDGE,Setec,81999.0,81999.0,81999.0,81999.0,81999.0
74394,FRIDGE,Setec,79999.0,79999.0,79999.0,79999.0,79999.0
74395,FRIDGE,Setec,79999.0,79999.0,79999.0,79999.0,79999.0
74397,FRIDGE,Setec,81999.0,81999.0,81999.0,81999.0,81999.0
74398,FRIDGE,Setec,79999.0,79999.0,79999.0,79999.0,79999.0
74399,FRIDGE,Setec,79999.0,79999.0,79999.0,79999.0,79999.0
74400,FRIDGE,Setec,88999.0,88999.0,88999.0,88999.0,88999.0
74401,FRIDGE,Setec,89999.0,89999.0,89999.0,89999.0,89999.0
74402,FRIDGE,Setec,89999.0,89999.0,89999.0,89999.0,89999.0
74403,FRIDGE,Setec,80999.0,80999.0,80999.0,80999.0,80999.0
74404,FRIDGE,Setec,89999.0,89999.0,89999.0,89999.0,89999.0
74405,FRIDGE,Setec,105999.0,105999.0,105999.0,105999.0,105999.0
74406,FRIDGE,Setec,88999.0,88999.0,88999.0,88999.0,88999.0
74407,FRIDGE,Setec,117999.0,117999.0,117999.0,117999.0,117999.0
74408,FRIDGE,Setec,124999.0,124999.0,124999.0,124999.0,124999.0
74409,FRIDGE,Setec,119999.0,119999.0,119999.0,119999.0,119999.0
74410,FRIDGE,Setec,119999.0,119999.0,119999.0,119999.0,119999.0
74411,FRIDGE,Setec,119999.0,119999.0,119999.0,119999.0,119999.0
74412,FRIDGE,Setec,139999.0,139999.0,139999.0,139999.0,139999.0
74413,FRIDGE,Setec,144999.0,144999.0,144999.0,144999.0,144999.0
74414,FRIDGE,Setec,149999.0,149999.0,149999.0,149999.0,149999.0
74415,FRIDGE,Setec,152999.0,152999.0,152999.0,152999.0,152999.0
74416,FRIDGE,Setec,199999.0,199999.0,199999.0,199999.0,199999.0
74417,FREEZER,Setec,11999.0,11999.0,11999.0,11999.0,11999.0
74418,FREEZER,Setec,10999.0,10999.0,10999.0,10999.0,10999.0
74419,FREEZER,Setec,10499.0,10499.0,10499.0,10499.0,10499.0
74420,FREEZER,Setec,10999.0,10999.0,10999.0,10999.0,10999.0
74421,FREEZER,Setec,14999.0,14999.0,14999.0,14999.0,14999.0
74422,FREEZER,Setec,13999.0,13999.0,13999.0,13999.0,13999.0
74423,FREEZER,Setec,15999.0,15999.0,15999.0,15999.0,15999.0
74424,FREEZER,Setec,14999.0,14999.0,14999.0,14999.0,14999.0
74425,FREEZER,Setec,15999.0,15999.0,15999.0,15999.0,15999.0
74426,FREEZER,Setec,13999.0,13999.0,13999.0,13999.0,13999.0
74427,FREEZER,Setec,15999.0,15999.0,15999.0,15999.0,15999.0
74428,FREEZER,Setec,17999.0,17999.0,17999.0,17999.0,17999.0
74429,FREEZER,Setec,14999.0,14999.0,14999.0,14999.0,14999.0
74430,FREEZER,Setec,19999.0,19999.0,19999.0,19999.0,19999.0
74431,FREEZER,Setec,18999.0,18999.0,18999.0,18999.0,18999.0
74432,FREEZER,Setec,17999.0,17999.0,17999.0,17999.0,17999.0
74433,FREEZER,Setec,16999.0,16999.0,16999.0,16999.0,16999.0
74434,FREEZER,Setec,19999.0,19999.0,19999.0,19999.0,19999.0
74435,FREEZER,Setec,19999.0,19999.0,19999.0,19999.0,19999.0
74436,FREEZER,Setec,17999.0,17999.0,17999.0,17999.0,17999.0
74437,FREEZER,Setec,20999.0,20999.0,20999.0,20999.0,20999.0
74438,FREEZER,Setec,20499.0,20499.0,20499.0,20499.0,20499.0
74439,FREEZER,Setec,20999.0,20999.0,20999.0,20999.0,20999.0
74440,FREEZER,Setec,21999.0,21999.0,21999.0,21999.0,21999.0
74441,FREEZER,Setec,21999.0,21999.0,21999.0,21999.0,21999.0
74442,FREEZER,Setec,29999.0,29999.0,29999.0,29999.0,29999.0
74443,FREEZER,Setec,24999.0,24999.0,24999.0,24999.0,24999.0
74444,FREEZER,Setec,24999.0,24999.0,24999.0,24999.0,24999.0
74445,FREEZER,Setec,33999.0,33999.0,33999.0,33999.0,33999.0
74446,FREEZER,Setec,42999.0,42999.0,42999.0,42999.0,42999.0
74447,LAPTOP,TehnoMarket,17099.0,17099.0,17099.0,17099.0,17099.0
74448,LAPTOP,TehnoMarket,18299.0,18299.0,15499.0,15499.0,15499.0
74449,LAPTOP,TehnoMarket,19299.0,19299.0,19299.0,19299.0,19299.0
74450,LAPTOP,TehnoMarket,21299.0,21299.0,21299.0,21299.0,21299.0
74451,LAPTOP,TehnoMarket,21299.0,21299.0,16870.0,16870.0,16870.0
74453,LAPTOP,TehnoMarket,21999.0,21999.0,16799.0,16799.0,16799.0
74454,LAPTOP,TehnoMarket,23499.0,23499.0,23499.0,23499.0,23499.0
74455,LAPTOP,TehnoMarket,23499.0,23499.0,19829.0,19829.0,19829.0
74456,LAPTOP,TehnoMarket,23499.0,23499.0,21699.0,21699.0,21699.0
74457,LAPTOP,TehnoMarket,24199.0,24199.0,21899.0,21899.0,21899.0
74458,LAPTOP,TehnoMarket,24999.0,24999.0,24999.0,24999.0,24999.0
74459,LAPTOP,TehnoMarket,24999.0,24999.0,23999.0,23999.0,23999.0
74460,LAPTOP,TehnoMarket,25499.0,25499.0,24699.0,24699.0,24699.0
74461,LAPTOP,TehnoMarket,25999.0,25999.0,21199.0,21199.0,21199.0
74462,LAPTOP,TehnoMarket,25999.0,25999.0,25999.0,25999.0,25999.0
74463,LAPTOP,TehnoMarket,26499.0,26499.0,26499.0,26499.0,26499.0
74464,LAPTOP,TehnoMarket,26499.0,26499.0,22799.0,22799.0,22799.0
74465,LAPTOP,TehnoMarket,26499.0,26499.0,22899.0,22899.0,22899.0
74466,LAPTOP,TehnoMarket,26499.0,26499.0,26499.0,26499.0,26499.0
74467,LAPTOP,TehnoMarket,26999.0,26999.0,26999.0,26999.0,26999.0
74468,LAPTOP,TehnoMarket,27399.0,27399.0,24699.0,24699.0,24699.0
74469,LAPTOP,TehnoMarket,28499.0,28499.0,28499.0,28499.0,28499.0
74472,LAPTOP,TehnoMarket,30699.0,30699.0,30699.0,30699.0,30699.0
74473,LAPTOP,TehnoMarket,31499.0,31499.0,31499.0,31499.0,31499.0
74474,LAPTOP,TehnoMarket,31999.0,31999.0,31999.0,31999.0,31999.0
74475,LAPTOP,TehnoMarket,33199.0,33199.0,33199.0,33199.0,33199.0
74476,LAPTOP,TehnoMarket,33199.0,33199.0,30199.0,30199.0,30199.0
74477,LAPTOP,TehnoMarket,33999.0,33999.0,33999.0,33999.0,33999.0
74478,LAPTOP,TehnoMarket,34999.0,34999.0,32489.0,32489.0,32489.0
74479,LAPTOP,TehnoMarket,35499.0,35499.0,30319.0,30319.0,30319.0
74480,LAPTOP,TehnoMarket,35999.0,35999.0,38669.0,38669.0,38669.0
74481,LAPTOP,TehnoMarket,37499.0,37499.0,38759.0,38759.0,38759.0
74482,LAPTOP,TehnoMarket,37999.0,37999.0,38299.0,38299.0,38299.0
74483,LAPTOP,TehnoMarket,39199.0,39199.0,37199.0,37199.0,37199.0
74484,LAPTOP,TehnoMarket,39999.0,39999.0,39999.0,39999.0,39999.0
